trade_date,group,ret_20d_fwd,factor
2020-03-31,4,0.05446611969606108,factor_momentum
2020-03-31,5,0.04593951440793938,factor_momentum
2020-03-31,6,-0.030334895559470283,factor_momentum
2020-03-31,7,0.021395397521473975,factor_momentum
2020-03-31,8,0.026550334971909884,factor_momentum
2020-03-31,9,-0.026092595104943377,factor_momentum
2020-03-31,10,0.05596212640893365,factor_momentum
2020-04-01,1,0.0950609865798875,factor_momentum
2020-04-01,2,0.09687498515503754,factor_momentum
2020-04-01,3,0.0719024900683779,factor_momentum
2020-04-01,4,0.058681989845037384,factor_momentum
2020-04-01,5,0.0014916598693536232,factor_momentum
2020-04-01,6,0.0271495457213475,factor_momentum
2020-04-01,7,0.06145099167787075,factor_momentum
2020-04-01,8,0.015602977116959817,factor_momentum
2020-04-01,9,0.012696308936004074,factor_momentum
2020-04-01,10,0.06353662083067121,factor_momentum
2020-04-02,1,0.11628715697422769,factor_momentum
2020-04-02,2,0.015992532317317978,factor_momentum
2020-04-02,3,0.086252406051697,factor_momentum
2020-04-02,4,0.10332046861625858,factor_momentum
2020-04-02,5,0.0330179396782166,factor_momentum
2020-04-02,6,0.05583188082355428,factor_momentum
2020-04-02,7,0.019735715559201172,factor_momentum
2020-04-02,8,-0.007636860572943641,factor_momentum
2020-04-02,9,-0.027398605929601798,factor_momentum
2020-04-02,10,0.06877009741857022,factor_momentum
2020-04-03,1,0.13251380624828252,factor_momentum
2020-04-03,2,0.0343950881122122,factor_momentum
2020-04-03,3,0.03999791917657708,factor_momentum
2020-04-03,4,0.075442290905051,factor_momentum
2020-04-03,5,0.04691480200129175,factor_momentum
2020-04-03,6,0.07608297743304218,factor_momentum
2020-04-03,7,0.01732003124062742,factor_momentum
2020-04-03,8,0.05037754442266401,factor_momentum
2020-04-03,9,-0.021257501865043275,factor_momentum
2020-04-03,10,0.05490474337054092,factor_momentum
2020-04-07,1,0.0920168584484605,factor_momentum
2020-04-07,2,0.060742147951820834,factor_momentum
2020-04-07,3,0.026187808942319826,factor_momentum
2020-04-07,4,0.06127622577622378,factor_momentum
2020-04-07,5,0.025053721301597675,factor_momentum
2020-04-07,6,0.0554839492877515,factor_momentum
2020-04-07,7,-0.0449341106438332,factor_momentum
2020-04-07,8,0.06584260790901642,factor_momentum
2020-04-07,9,-0.008117660499311976,factor_momentum
2020-04-07,10,0.028130894519221638,factor_momentum
2020-04-08,1,0.10144306858794079,factor_momentum
2020-04-08,2,0.08416500024644971,factor_momentum
2020-04-08,3,0.10376175623069697,factor_momentum
2020-04-08,4,0.0742166867819313,factor_momentum
2020-04-08,5,0.053061084031222026,factor_momentum
2020-04-08,6,-0.009251695053068578,factor_momentum
2020-04-08,7,-0.03762530162733275,factor_momentum
2020-04-08,8,0.03187037505320526,factor_momentum
2020-04-08,9,0.06585785023687445,factor_momentum
2020-04-08,10,0.0282454728834362,factor_momentum
2020-04-09,1,0.12944511406319686,factor_momentum
