trade_date,factor,rank_ic
2021-06-23,factor_volatility,-0.2176548089591568
2021-06-23,factor_turnover,-0.2748353096179183
2021-06-23,factor_size,0.25284933186171155
2021-06-23,factor_reversal_5d,-0.15942028985507245
2021-06-24,factor_momentum,0.501185770750988
2021-06-24,factor_volatility,-0.1287220026350461
2021-06-24,factor_turnover,-0.2582345191040843
2021-06-24,factor_size,0.2736675676272927
2021-06-24,factor_reversal_5d,-0.0057971014492753615
2021-06-25,factor_momentum,0.5855072463768115
2021-06-25,factor_volatility,-0.0919631093544137
2021-06-25,factor_turnover,-0.21409749670619233
2021-06-25,factor_size,0.3621450696310131
2021-06-25,factor_reversal_5d,-0.08129117259552042
2021-06-28,factor_momentum,0.4743083003952569
2021-06-28,factor_volatility,-0.022134387351778657
2021-06-28,factor_turnover,-0.1797101449275362
2021-06-28,factor_size,0.3979840577844188
2021-06-28,factor_reversal_5d,0.19183135704874835
2021-06-29,factor_momentum,0.5367588932806323
2021-06-29,factor_volatility,-0.01963109354413702
2021-06-29,factor_turnover,-0.18115942028985504
2021-06-29,factor_size,0.3736082754006685
2021-06-29,factor_reversal_5d,0.13070259238290513
2021-06-30,factor_momentum,0.4342555994729907
2021-06-30,factor_volatility,0.11225296442687746
2021-06-30,factor_turnover,-0.07154150197628459
2021-06-30,factor_size,0.28328611959493477
2021-06-30,factor_reversal_5d,0.18004545614036277
2021-07-01,factor_momentum,0.31923583662714095
2021-07-01,factor_volatility,0.08208168642951251
2021-07-01,factor_turnover,-0.14690382081686426
2021-07-01,factor_size,0.3016008966292119
2021-07-01,factor_reversal_5d,0.3565217391304347
2021-07-02,factor_momentum,0.3885375494071146
2021-07-02,factor_volatility,0.052042160737812905
2021-07-02,factor_turnover,-0.21475625823451908
2021-07-02,factor_size,0.2798603339626239
2021-07-02,factor_reversal_5d,0.18972332015810273
2021-07-05,factor_momentum,0.4367588932806324
2021-07-05,factor_volatility,0.14387351778656127
2021-07-05,factor_turnover,-0.18366271409749668
2021-07-05,factor_size,0.20864352110631587
2021-07-05,factor_reversal_5d,-0.17233201581027663
2021-07-06,factor_momentum,0.20493370336108543
2021-07-06,factor_volatility,0.21615787850755472
2021-07-06,factor_turnover,-0.07789084181313598
2021-07-06,factor_size,0.20994202580942994
2021-07-06,factor_reversal_5d,0.0904717853839038
2021-07-07,factor_momentum,0.22466851680542707
2021-07-07,factor_volatility,0.1470860314523589
2021-07-07,factor_turnover,-0.15929694727104532
2021-07-07,factor_size,0.2554582464461395
2021-07-07,factor_reversal_5d,0.017638533419838915
2021-07-08,factor_momentum,0.23922294172062902
2021-07-08,factor_volatility,0.22639531298180696
2021-07-08,factor_turnover,-0.10946654332408262
2021-07-08,factor_size,0.23991612232628745
2021-07-08,factor_reversal_5d,-0.36996608078939247
2021-07-09,factor_momentum,0.3966080789392538
2021-07-09,factor_volatility,0.15658341042244836
2021-07-09,factor_turnover,-0.14017884674683934
2021-07-09,factor_size,0.2535463184790148
2021-07-09,factor_reversal_5d,-0.49429540548874495
2021-07-12,factor_momentum,0.3000308356460068
2021-07-12,factor_volatility,0.2843663274745606
2021-07-12,factor_turnover,-0.0012950971322849213
2021-07-12,factor_size,0.1734303691469204
2021-07-12,factor_reversal_5d,-0.19148936170212763
2021-07-13,factor_momentum,0.39882824545174217
2021-07-13,factor_volatility,0.19469626888683317
2021-07-13,factor_turnover,-0.039901325932778293
2021-07-13,factor_size,0.18699889020393407
2021-07-13,factor_reversal_5d,-0.3724329324699353
2021-07-14,factor_momentum,0.2238051187172371
2021-07-14,factor_volatility,0.14696268886833178
2021-07-14,factor_turnover,0.035460992907801414
2021-07-14,factor_size,0.22653262655641485
2021-07-14,factor_reversal_5d,0.017515187032287594
2021-07-15,factor_momentum,0.4233734196731422
2021-07-15,factor_volatility,0.11242676534073388
2021-07-15,factor_turnover,-0.0957755164970706
2021-07-15,factor_size,0.2586036763275381
2021-07-15,factor_reversal_5d,-0.0012950971322849213
2021-07-16,factor_momentum,0.404995374653099
2021-07-16,factor_volatility,0.11094665433240827
2021-07-16,factor_turnover,-0.03953129818069689
2021-07-16,factor_size,0.3186135444569668
2021-07-16,factor_reversal_5d,-0.016096207215541166
2021-07-19,factor_momentum,0.1777983348751156
2021-07-19,factor_volatility,0.2552574776441566
2021-07-19,factor_turnover,0.057169287696577246
2021-07-19,factor_size,0.34346860802958734
2021-07-19,factor_reversal_5d,0.21283419171980456
2021-07-20,factor_momentum,0.2652482269503546
2021-07-20,factor_volatility,0.20592044403330248
2021-07-20,factor_turnover,0.1058312005190335
2021-07-20,factor_size,0.344147034082438
2021-07-20,factor_reversal_5d,0.13598519888991673
2021-07-21,factor_momentum,0.1477027443724946
2021-07-21,factor_volatility,0.27906259636139374
2021-07-21,factor_turnover,0.13561517113783533
2021-07-21,factor_size,0.30806710308992435
2021-07-21,factor_reversal_5d,-0.18643231575701508
2021-07-22,factor_momentum,0.26043786617329634
2021-07-22,factor_volatility,0.19198273203823618
2021-07-22,factor_turnover,0.02608695652173913
2021-07-22,factor_size,0.24663870775908062
2021-07-22,factor_reversal_5d,-0.4098057354301573
2021-07-23,factor_momentum,0.3103916127042861
2021-07-23,factor_volatility,0.21443108233117483
2021-07-23,factor_turnover,-0.016219549799568304
2021-07-23,factor_size,0.27951153377448196
2021-07-23,factor_reversal_5d,-0.3665124884366327
2021-07-26,factor_momentum,0.31828553808202287
2021-07-26,factor_volatility,0.22355843354918287
2021-07-26,factor_turnover,0.042491520197348136
2021-07-26,factor_size,0.268039965971734
2021-07-26,factor_reversal_5d,-0.4302806043786617
2021-07-27,factor_momentum,0.15448658649398705
2021-07-27,factor_volatility,0.17533148319457292
2021-07-27,factor_turnover,0.08344125809435707
2021-07-27,factor_size,0.22122856832503676
2021-07-27,factor_reversal_5d,-0.28596978106691334
2021-07-28,factor_momentum,0.26820844896700585
2021-07-28,factor_volatility,0.15349984582176995
2021-07-28,factor_turnover,0.04680851063829787
2021-07-28,factor_size,0.3872579259863133
2021-07-28,factor_reversal_5d,-0.209127351218008
2021-07-29,factor_momentum,0.40906567992599446
2021-07-29,factor_volatility,0.17163120567375886
2021-07-29,factor_turnover,0.030650632130743136
2021-07-29,factor_size,0.41865054970458593
2021-07-29,factor_reversal_5d,-0.3208757323465926
2021-07-30,factor_momentum,0.23441258094357076
2021-07-30,factor_volatility,0.2799259944495837
2021-07-30,factor_turnover,0.11822386679000925
2021-07-30,factor_size,0.30560009926137643
2021-07-30,factor_reversal_5d,-0.0929386370644465
2021-08-02,factor_momentum,0.1816219549799568
2021-08-02,factor_volatility,0.0831945729263028
2021-08-02,factor_turnover,0.07295713845205057
2021-08-02,factor_size,0.5038855319809173
2021-08-02,factor_reversal_5d,0.16558741905642924
2021-08-03,factor_momentum,0.16990440949737898
2021-08-03,factor_volatility,0.08751156336725255
2021-08-03,factor_turnover,0.01991982732038236
2021-08-03,factor_size,0.5047489833209091
2021-08-03,factor_reversal_5d,0.46099290780141844
2021-08-04,factor_momentum,0.10786308973172987
2021-08-04,factor_volatility,0.11933395004625347
2021-08-04,factor_turnover,0.12044403330249767
2021-08-04,factor_size,0.46398174505415435
2021-08-04,factor_reversal_5d,0.16805427073697193
2021-08-05,factor_momentum,0.16040703052728952
2021-08-05,factor_volatility,0.08122109158186865
2021-08-05,factor_turnover,0.13080481036077704
2021-08-05,factor_size,0.4682373266583995
2021-08-05,factor_reversal_5d,0.211840888066605
2021-08-06,factor_momentum,0.06493987049028677
2021-08-06,factor_volatility,0.13388837496145545
2021-08-06,factor_turnover,0.2192414431082331
2021-08-06,factor_size,0.43018379260304757
2021-08-06,factor_reversal_5d,0.22368177613321
2021-08-09,factor_momentum,0.0810977489978415
2021-08-09,factor_volatility,0.11156336725254394
2021-08-09,factor_turnover,0.253777366635831
2021-08-09,factor_size,0.4141482677174859
2021-08-09,factor_reversal_5d,0.09133518347209374
2021-08-10,factor_momentum,0.17755164970706136
2021-08-10,factor_volatility,0.17582485353068147
2021-08-10,factor_turnover,0.26894850447116864
2021-08-10,factor_size,0.4348710998772886
2021-08-10,factor_reversal_5d,-0.09318532223250076
2021-08-11,factor_momentum,0.26401480111008324
2021-08-11,factor_volatility,0.2245451742213999
2021-08-11,factor_turnover,0.21307431390687637
2021-08-11,factor_size,0.44356728837292014
2021-08-11,factor_reversal_5d,-0.07986432315757014
2021-08-12,factor_momentum,0.3806968855997533
2021-08-12,factor_volatility,0.10773974714770274
2021-08-12,factor_turnover,0.16410730804810358
2021-08-12,factor_size,0.5160972009322297
2021-08-12,factor_reversal_5d,-0.32260252852297255
2021-08-13,factor_momentum,0.41251927227875423
2021-08-13,factor_volatility,0.09663891458526055
2021-08-13,factor_turnover,0.1568300955905026
2021-08-13,factor_size,0.4616380914170338
2021-08-13,factor_reversal_5d,-0.24415664508171442
2021-08-16,factor_momentum,0.34098057354301575
2021-08-16,factor_volatility,0.17607153869873574
2021-08-16,factor_turnover,0.18001850138760406
2021-08-16,factor_size,0.46052793969418726
2021-08-16,factor_reversal_5d,-0.12007400555041627
2021-08-17,factor_momentum,0.3021276595744681
2021-08-17,factor_volatility,0.17829170521122414
2021-08-17,factor_turnover,0.12661116250385446
2021-08-17,factor_size,0.41334649147320784
2021-08-17,factor_reversal_5d,-0.12735121800801727
2021-08-18,factor_momentum,0.33037311131668207
2021-08-18,factor_volatility,0.11131668208448967
2021-08-18,factor_turnover,0.02608695652173913
2021-08-18,factor_size,0.4602812393113325
2021-08-18,factor_reversal_5d,-0.29472710453283996
2021-08-19,factor_momentum,0.19013259327782916
2021-08-19,factor_volatility,0.15362318840579708
2021-08-19,factor_turnover,0.043601603453592354
2021-08-19,factor_size,0.46058961478990096
2021-08-19,factor_reversal_5d,0.07807826331998624
2021-08-20,factor_momentum,0.008448967005858773
2021-08-20,factor_volatility,0.1257477644156645
2021-08-20,factor_turnover,0.07739747147702744
2021-08-20,factor_size,0.278894782817345
2021-08-20,factor_reversal_5d,0.05235892691951896
2021-08-23,factor_momentum,-0.04631514030218933
2021-08-23,factor_volatility,0.1979031760715387
2021-08-23,factor_turnover,0.1521430773974715
2021-08-23,factor_size,0.28715924564298057
2021-08-23,factor_reversal_5d,-0.11168670983657107
2021-08-24,factor_momentum,-0.009805735430157262
2021-08-24,factor_volatility,0.12315757015109466
2021-08-24,factor_turnover,0.10835646006783842
2021-08-24,factor_size,0.3467990631981271
2021-08-24,factor_reversal_5d,-0.21961147086031452
2021-08-25,factor_momentum,0.03910080485376878
2021-08-25,factor_volatility,0.11649707061362935
2021-08-25,factor_turnover,0.09330866481652789
2021-08-25,factor_size,0.2302331322992368
2021-08-25,factor_reversal_5d,-0.09244526672833794
2021-08-26,factor_momentum,-0.20678384212149248
2021-08-26,factor_volatility,0.01732963305581252
2021-08-26,factor_turnover,0.19753314831945729
2021-08-26,factor_size,-0.02849389421972874
2021-08-26,factor_reversal_5d,0.01991982732038236
2021-08-27,factor_momentum,-0.07369719395621338
2021-08-27,factor_volatility,0.05211224175146469
2021-08-27,factor_turnover,0.2543940795559667
2021-08-27,factor_size,0.04089058845818216
2021-08-27,factor_reversal_5d,0.07043078729180435
2021-08-30,factor_momentum,-0.17768047126767803
2021-08-30,factor_volatility,0.034474252235584334
2021-08-30,factor_turnover,0.3829170521122418
2021-08-30,factor_size,-0.2219069943778875
2021-08-30,factor_reversal_5d,0.18125192722787545
2021-08-31,factor_momentum,-0.30281538143849324
2021-08-31,factor_volatility,-0.04779525131051495
2021-08-31,factor_turnover,0.34184397163120567
2021-08-31,factor_size,-0.25996052843323947
2021-08-31,factor_reversal_5d,0.28152944804193647
2021-09-01,factor_momentum,-0.19679309281529445
2021-09-01,factor_volatility,-0.05186555658341042
2021-09-01,factor_turnover,0.3519580635214308
2021-09-01,factor_size,-0.2328851614149258
2021-09-01,factor_reversal_5d,0.07067748006690698
2021-09-02,factor_momentum,-0.4732038236201048
2021-09-02,factor_volatility,0.05346901017576317
2021-09-02,factor_turnover,0.454209065679926
2021-09-02,factor_size,-0.3422351061153134
2021-09-02,factor_reversal_5d,0.21628789057124154
2021-09-03,factor_momentum,-0.35343817452975634
2021-09-03,factor_volatility,-0.07665741597286463
2021-09-03,factor_turnover,0.4139993832870798
2021-09-03,factor_size,-0.35321327315235174
2021-09-03,factor_reversal_5d,0.0006783842121492445
2021-09-06,factor_momentum,-0.477027443724946
2021-09-06,factor_volatility,0.05433240826395313
2021-09-06,factor_turnover,0.44816527906259634
2021-09-06,factor_size,-0.3458122616667079
2021-09-06,factor_reversal_5d,-0.03731113166820845
2021-09-07,factor_momentum,-0.5847055195806352
2021-09-07,factor_volatility,0.14091890225100215
2021-09-07,factor_turnover,0.3935245143385754
2021-09-07,factor_size,-0.31775009311697505
2021-09-07,factor_reversal_5d,0.001233463875513211
2021-09-08,factor_momentum,-0.5204440333024977
2021-09-08,factor_volatility,0.0954054887449892
2021-09-08,factor_turnover,0.38513721862473016
2021-09-08,factor_size,-0.28308868932587644
2021-09-08,factor_reversal_5d,0.3762565525747764
2021-09-09,factor_momentum,-0.5330249768732654
2021-09-09,factor_volatility,0.09898242368177614
2021-09-09,factor_turnover,0.3381436941103916
2021-09-09,factor_size,-0.28999630004581073
2021-09-09,factor_reversal_5d,0.1856922602528523
2021-09-10,factor_momentum,-0.48122109158186865
2021-09-10,factor_volatility,0.15103299414122726
2021-09-10,factor_turnover,0.38908418131359856
2021-09-10,factor_size,-0.2726655981502614
2021-09-10,factor_reversal_5d,0.4000616712920136
2021-09-13,factor_momentum,-0.5378353376503238
2021-09-13,factor_volatility,0.14437249460376195
2021-09-13,factor_turnover,0.3836571076164045
2021-09-13,factor_size,-0.3220673498169339
2021-09-13,factor_reversal_5d,0.4785075547332716
2021-09-14,factor_momentum,-0.44495837187789083
2021-09-14,factor_volatility,0.12229417206290472
2021-09-14,factor_turnover,0.4727104532839963
2021-09-14,factor_size,-0.31337116132130244
2021-09-14,factor_reversal_5d,0.2707986432315757
2021-09-15,factor_momentum,-0.5992167507243179
2021-09-15,factor_volatility,0.14683934628430464
2021-09-15,factor_turnover,0.5400555041628121
2021-09-15,factor_size,-0.3471691137724092
2021-09-15,factor_reversal_5d,0.4431082331174838
2021-09-16,factor_momentum,-0.5342584027135369
2021-09-16,factor_volatility,0.007338883749614554
2021-09-16,factor_turnover,0.43472093740363854
2021-09-16,factor_size,-0.2941285314586285
2021-09-16,factor_reversal_5d,0.16891766882516188
2021-09-17,factor_momentum,-0.44915201973481345
2021-09-17,factor_volatility,-0.019673142152328092
2021-09-17,factor_turnover,0.31692876965772426
2021-09-17,factor_size,-0.20914024956515184
2021-09-17,factor_reversal_5d,0.031514030218933085
2021-09-22,factor_momentum,-0.5018193031144003
2021-09-22,factor_volatility,0.06160962072155411
2021-09-22,factor_turnover,0.23522156106036932
2021-09-22,factor_size,-0.20587146949232582
2021-09-22,factor_reversal_5d,-0.08097440641381437
2021-09-23,factor_momentum,-0.5759481961147086
2021-09-23,factor_volatility,0.2381128584643848
2021-09-23,factor_turnover,0.33044497224998914
2021-09-23,factor_size,-0.2536079935747285
2021-09-23,factor_reversal_5d,0.1836627710639171
2021-09-24,factor_momentum,-0.49466543324082635
2021-09-24,factor_volatility,0.30348442799876657
2021-09-24,factor_turnover,0.24656942871509085
2021-09-24,factor_size,-0.189465894032482
2021-09-24,factor_reversal_5d,-0.23342584027135369
2021-09-27,factor_momentum,-0.1702744372494604
2021-09-27,factor_volatility,0.228245451742214
2021-09-27,factor_turnover,0.13247402023011884
2021-09-27,factor_size,0.021462933308367106
2021-09-27,factor_reversal_5d,-0.1886524822695035
2021-09-28,factor_momentum,-0.24045636756090039
2021-09-28,factor_volatility,0.36466234967622574
2021-09-28,factor_turnover,0.13450923562471565
2021-09-28,factor_size,-0.05809794016230405
2021-09-28,factor_reversal_5d,-0.06493987049028677
2021-09-29,factor_momentum,-0.28535306814677763
2021-09-29,factor_volatility,0.296577243293247
2021-09-29,factor_turnover,-0.046254895331745406
2021-09-29,factor_size,0.053780683462345165
2021-09-29,factor_reversal_5d,0.023065774472097046
2021-09-30,factor_momentum,-0.15140302189330865
2021-09-30,factor_volatility,0.30015417823003393
2021-09-30,factor_turnover,0.06463350707689225
2021-09-30,factor_size,0.01165659308988903
2021-09-30,factor_reversal_5d,-0.08418131359851988
2021-10-08,factor_momentum,0.058649398704902864
2021-10-08,factor_volatility,0.21578785075547333
2021-10-08,factor_turnover,0.023127447665872703
2021-10-08,factor_size,-0.014987048258428753
2021-10-08,factor_reversal_5d,-0.11403021893308664
2021-10-11,factor_momentum,0.03743447425223559
2021-10-11,factor_volatility,0.15806352143077398
2021-10-11,factor_turnover,-0.10811310868873293
2021-10-11,factor_size,0.09337609491053964
2021-10-11,factor_reversal_5d,0.10061690793267185
